lat,lon,date,time,data
51.50440139,-0.166754487,10/06/2018,Evening,25.37788144
51.50440139,-0.166754487,10/06/2018,Midday,50.73203437
51.50440139,-0.166754487,10/06/2018,Morning Rush,2.904423211
51.50440139,-0.166754487,11/06/2018,Afternoon Rush,32.26975554
51.50440139,-0.166754487,11/06/2018,Early Morning,60.51464901
51.50440139,-0.166754487,11/06/2018,Evening,63.6168011
51.50440139,-0.166754487,11/06/2018,Midday,3.908889384
51.50440139,-0.166754487,11/06/2018,Morning Rush,61.93638516
51.50459063,-0.130571818,09/06/2018,Afternoon Rush,66.0084654
51.50459063,-0.130571818,09/06/2018,Early Morning,150.8934008
51.50459063,-0.130571818,09/06/2018,Evening,150.3027255
51.50459063,-0.130571818,09/06/2018,Midday,33.00445974
51.50459063,-0.130571818,09/06/2018,Morning Rush,89.06752409
51.50459063,-0.130571818,10/06/2018,Afternoon Rush,72.18610111
51.50459063,-0.130571818,10/06/2018,Early Morning,22.90056253
51.50459063,-0.130571818,10/06/2018,Evening,73.30742857
51.50459063,-0.130571818,10/06/2018,Midday,123.4962459
51.50459063,-0.130571818,10/06/2018,Morning Rush,94.4589178
51.50459063,-0.130571818,11/06/2018,Afternoon Rush,90.61997302
51.50459063,-0.130571818,11/06/2018,Early Morning,40.90070583
51.50459063,-0.130571818,11/06/2018,Evening,44.87974472
51.50459063,-0.130571818,11/06/2018,Midday,23.17120908
51.50459063,-0.130571818,11/06/2018,Morning Rush,58.24870206
51.50507417,-0.333876591,09/06/2018,Afternoon Rush,135.6650472
51.50507417,-0.333876591,09/06/2018,Early Morning,65.30140822
51.50507417,-0.333876591,09/06/2018,Evening,72.43368058
51.50507417,-0.333876591,09/06/2018,Midday,49.51269815
51.50507417,-0.333876591,09/06/2018,Morning Rush,57.30101054
51.50507417,-0.333876591,10/06/2018,Afternoon Rush,88.05816303
51.50507417,-0.333876591,10/06/2018,Early Morning,66.47134844
51.50507417,-0.333876591,10/06/2018,Evening,58.23820154
51.50507417,-0.333876591,10/06/2018,Midday,144.4607792
51.50507417,-0.333876591,10/06/2018,Morning Rush,99.07511481
51.50507417,-0.333876591,11/06/2018,Afternoon Rush,72.93033279
51.50507417,-0.333876591,11/06/2018,Early Morning,9.458340647
51.50507417,-0.333876591,11/06/2018,Evening,80.6715635
51.50507417,-0.333876591,11/06/2018,Midday,31.59254563
51.50507417,-0.333876591,11/06/2018,Morning Rush,71.33899493
51.50564367,-0.193716248,09/06/2018,Afternoon Rush,96.70892345
51.50564367,-0.193716248,09/06/2018,Early Morning,133.4674544
51.50564367,-0.193716248,09/06/2018,Evening,136.327159
51.50564367,-0.193716248,09/06/2018,Midday,70.32769963
51.50564367,-0.193716248,09/06/2018,Morning Rush,138.0133714
51.50564367,-0.193716248,10/06/2018,Afternoon Rush,55.52251324
51.50564367,-0.193716248,10/06/2018,Early Morning,86.05535962
51.50564367,-0.193716248,10/06/2018,Evening,43.59733805
51.50564367,-0.193716248,10/06/2018,Midday,98.41441497
51.50564367,-0.193716248,10/06/2018,Morning Rush,3.467932092
51.50564367,-0.193716248,11/06/2018,Afternoon Rush,57.39657583
51.50564367,-0.193716248,11/06/2018,Early Morning,36.82731368
51.50564367,-0.193716248,11/06/2018,Evening,94.18396827
51.50564367,-0.193716248,11/06/2018,Midday,82.7851941
51.50564367,-0.193716248,11/06/2018,Morning Rush,65.55920446
51.50660514,-0.277389144,09/06/2018,Afternoon Rush,55.82911801
51.50660514,-0.277389144,09/06/2018,Early Morning,90.36786143
51.50660514,-0.277389144,09/06/2018,Evening,74.61322039
51.50660514,-0.277389144,09/06/2018,Midday,66.40811345
51.50660514,-0.277389144,09/06/2018,Morning Rush,118.8390787
51.50660514,-0.277389144,10/06/2018,Afternoon Rush,119.1418964
51.50660514,-0.277389144,10/06/2018,Early Morning,26.29883517
51.50660514,-0.277389144,10/06/2018,Evening,46.00366182
51.50660514,-0.277389144,10/06/2018,Midday,99.52832368
51.50660514,-0.277389144,10/06/2018,Morning Rush,31.87499622
51.50660514,-0.277389144,11/06/2018,Afternoon Rush,54.49383306
51.50660514,-0.277389144,11/06/2018,Early Morning,98.68227987
51.50660514,-0.277389144,11/06/2018,Evening,92.64952105
51.50660514,-0.277389144,11/06/2018,Midday,30.76398561
51.50660514,-0.277389144,11/06/2018,Morning Rush,61.33994258
51.50672476,-0.225842626,09/06/2018,Afternoon Rush,128.135983
51.50672476,-0.225842626,09/06/2018,Early Morning,153.3426717
51.50672476,-0.225842626,09/06/2018,Evening,124.8953133
51.50672476,-0.225842626,09/06/2018,Midday,102.3401603
51.50672476,-0.225842626,09/06/2018,Morning Rush,66.15376299
51.50672476,-0.225842626,10/06/2018,Afternoon Rush,96.51357001
51.50672476,-0.225842626,10/06/2018,Early Morning,71.33390567
51.50672476,-0.225842626,10/06/2018,Evening,22.66222489
51.50672476,-0.225842626,10/06/2018,Midday,89.60330559
51.50672476,-0.225842626,10/06/2018,Morning Rush,61.36589577
51.50672476,-0.225842626,11/06/2018,Afternoon Rush,100.2518288
51.50672476,-0.225842626,11/06/2018,Early Morning,61.41613381
51.50672476,-0.225842626,11/06/2018,Evening,102.3334724
51.50672476,-0.225842626,11/06/2018,Midday,38.72755857
51.50672476,-0.225842626,11/06/2018,Morning Rush,36.83035892
51.50674379,-0.064064239,09/06/2018,Afternoon Rush,117.8469276
51.50674379,-0.064064239,09/06/2018,Early Morning,87.89101736
51.50674379,-0.064064239,09/06/2018,Evening,86.13811844
51.50674379,-0.064064239,09/06/2018,Midday,71.90101407
51.50674379,-0.064064239,09/06/2018,Morning Rush,124.8503728
51.50674379,-0.064064239,10/06/2018,Afternoon Rush,110.3542667
51.50674379,-0.064064239,10/06/2018,Early Morning,31.65707427
51.50674379,-0.064064239,10/06/2018,Evening,87.11215944
51.50674379,-0.064064239,10/06/2018,Midday,139.1896741
51.50674379,-0.064064239,10/06/2018,Morning Rush,56.63443291
51.50674379,-0.064064239,11/06/2018,Afternoon Rush,61.3576078
51.50674379,-0.064064239,11/06/2018,Early Morning,7.613776628
51.50674379,-0.064064239,11/06/2018,Evening,31.48787404
51.50674379,-0.064064239,11/06/2018,Midday,34.67537228
51.50674379,-0.064064239,11/06/2018,Morning Rush,78.01927365
51.50686247,-0.295460578,09/06/2018,Afternoon Rush,115.7092545
51.50686247,-0.295460578,09/06/2018,Early Morning,111.542234
51.50686247,-0.295460578,09/06/2018,Evening,106.1927196
51.50686247,-0.295460578,09/06/2018,Midday,102.1995016
51.50686247,-0.295460578,09/06/2018,Morning Rush,151.5326974
51.50686247,-0.295460578,10/06/2018,Afternoon Rush,50.96422805
51.50686247,-0.295460578,10/06/2018,Early Morning,14.7258397
51.50686247,-0.295460578,10/06/2018,Evening,77.58867653
51.50686247,-0.295460578,10/06/2018,Midday,55.99795877
51.50686247,-0.295460578,10/06/2018,Morning Rush,73.3018087
51.50686247,-0.295460578,11/06/2018,Afternoon Rush,89.24155253
51.50686247,-0.295460578,11/06/2018,Early Morning,80.7026136
51.50686247,-0.295460578,11/06/2018,Evening,74.66169794
51.50686247,-0.295460578,11/06/2018,Midday,10.49472148
51.50686247,-0.295460578,11/06/2018,Morning Rush,99.89611841
51.50686397,-0.315519006,09/06/2018,Afternoon Rush,102.622259
51.50686397,-0.315519006,09/06/2018,Early Morning,119.0603733
51.50686397,-0.315519006,09/06/2018,Evening,74.0655619
51.50686397,-0.315519006,09/06/2018,Midday,60.80724586
51.50686397,-0.315519006,09/06/2018,Morning Rush,93.63725768
51.50686397,-0.315519006,10/06/2018,Afternoon Rush,97.51443433
51.50686397,-0.315519006,10/06/2018,Early Morning,66.24756987
51.50686397,-0.315519006,10/06/2018,Evening,91.82381563
51.50686397,-0.315519006,10/06/2018,Midday,45.68947575
51.50686397,-0.315519006,10/06/2018,Morning Rush,66.01627534
51.50686397,-0.315519006,11/06/2018,Afternoon Rush,86.83330859
51.50686397,-0.315519006,11/06/2018,Early Morning,40.34924215
51.50686397,-0.315519006,11/06/2018,Evening,50.81688607
51.50686397,-0.315519006,11/06/2018,Midday,9.771724064
51.50686397,-0.315519006,11/06/2018,Morning Rush,39.11133638
51.50929356,-0.383421696,09/06/2018,Afternoon Rush,152.2018657
51.50929356,-0.383421696,09/06/2018,Early Morning,85.91651564
51.50929356,-0.383421696,09/06/2018,Evening,127.5368859
51.50929356,-0.383421696,09/06/2018,Midday,102.6991144
51.50929356,-0.383421696,09/06/2018,Morning Rush,137.9612979
51.50929356,-0.383421696,10/06/2018,Afternoon Rush,128.5428628
51.50929356,-0.383421696,10/06/2018,Early Morning,44.22658993
51.50929356,-0.383421696,10/06/2018,Evening,15.30751023
51.50929356,-0.383421696,10/06/2018,Midday,100.9732832
51.50929356,-0.383421696,10/06/2018,Morning Rush,70.01665329
51.50929356,-0.383421696,11/06/2018,Afternoon Rush,60.17561862
51.50929356,-0.383421696,11/06/2018,Early Morning,19.13186354
51.50929356,-0.383421696,11/06/2018,Evening,8.78994818
51.50929356,-0.383421696,11/06/2018,Midday,89.30784676
51.50929356,-0.383421696,11/06/2018,Morning Rush,3.715952238
51.50971787,-0.21134647,09/06/2018,Afternoon Rush,144.6292321
51.50971787,-0.21134647,09/06/2018,Early Morning,93.44851344
51.50971787,-0.21134647,09/06/2018,Evening,138.4063626
51.50971787,-0.21134647,09/06/2018,Midday,80.88739503
51.50971787,-0.21134647,09/06/2018,Morning Rush,145.5258836
51.50971787,-0.21134647,10/06/2018,Afternoon Rush,168.2959865
51.50971787,-0.21134647,10/06/2018,Early Morning,35.54707713
51.50971787,-0.21134647,10/06/2018,Evening,92.54643375
51.50971787,-0.21134647,10/06/2018,Midday,93.47825914
51.50971787,-0.21134647,10/06/2018,Morning Rush,10.44652742
51.50971787,-0.21134647,11/06/2018,Afternoon Rush,85.77462897
51.50971787,-0.21134647,11/06/2018,Early Morning,46.30220943
51.50971787,-0.21134647,11/06/2018,Evening,23.78327551
51.50971787,-0.21134647,11/06/2018,Midday,59.05524312
51.50971787,-0.21134647,11/06/2018,Morning Rush,34.54920578
51.50974209,0.207712503,09/06/2018,Afternoon Rush,52.00109254
51.50974209,0.207712503,09/06/2018,Early Morning,49.12976521
51.50974209,0.207712503,09/06/2018,Evening,77.166494
51.50974209,0.207712503,09/06/2018,Midday,57.62219368
51.50974209,0.207712503,09/06/2018,Morning Rush,84.8188311
51.50974209,0.207712503,10/06/2018,Afternoon Rush,114.6633356
51.50974209,0.207712503,10/06/2018,Early Morning,31.72485469
51.50974209,0.207712503,10/06/2018,Evening,106.5622786
51.50974209,0.207712503,10/06/2018,Midday,131.4867025
51.50974209,0.207712503,10/06/2018,Morning Rush,50.94930697
51.50974209,0.207712503,11/06/2018,Afternoon Rush,30.88384647
51.50974209,0.207712503,11/06/2018,Early Morning,36.45854462
51.50974209,0.207712503,11/06/2018,Evening,22.62645833
51.50974209,0.207712503,11/06/2018,Midday,39.07953532
51.50974209,0.207712503,11/06/2018,Morning Rush,71.43882807
51.51096767,-0.238707643,09/06/2018,Afternoon Rush,106.3605712
51.51096767,-0.238707643,09/06/2018,Early Morning,117.5637298
51.51096767,-0.238707643,09/06/2018,Evening,85.93296453
51.51096767,-0.238707643,09/06/2018,Midday,15.4366957
51.51096767,-0.238707643,09/06/2018,Morning Rush,134.7362019
51.51096767,-0.238707643,10/06/2018,Afternoon Rush,134.4274148
51.51096767,-0.238707643,10/06/2018,Early Morning,42.61608628
51.51096767,-0.238707643,10/06/2018,Evening,80.5496908
51.51096767,-0.238707643,10/06/2018,Midday,62.70351189
51.51096767,-0.238707643,10/06/2018,Morning Rush,53.64103236
51.51096767,-0.238707643,11/06/2018,Afternoon Rush,12.94065291
51.51096767,-0.238707643,11/06/2018,Early Morning,69.33706022
51.51096767,-0.238707643,11/06/2018,Evening,27.42350339
51.51096767,-0.238707643,11/06/2018,Midday,47.14340025
51.51096767,-0.238707643,11/06/2018,Morning Rush,49.41426056
51.51114511,-0.049485908,09/06/2018,Afternoon Rush,111.6820415
51.51114511,-0.049485908,09/06/2018,Early Morning,147.2030917
51.51114511,-0.049485908,09/06/2018,Evening,58.93688212
51.51114511,-0.049485908,09/06/2018,Midday,39.56778969
51.51114511,-0.049485908,09/06/2018,Morning Rush,142.305773
51.51114511,-0.049485908,10/06/2018,Afternoon Rush,124.6671463
51.51114511,-0.049485908,10/06/2018,Early Morning,76.43139594
51.51114511,-0.049485908,10/06/2018,Evening,41.40177819
51.51114511,-0.049485908,10/06/2018,Midday,71.76393579
51.51114511,-0.049485908,10/06/2018,Morning Rush,76.89940281
51.51114511,-0.049485908,11/06/2018,Afternoon Rush,22.31303604
51.51114511,-0.049485908,11/06/2018,Early Morning,96.98328461
51.51114511,-0.049485908,11/06/2018,Evening,59.52770782
51.51114511,-0.049485908,11/06/2018,Midday,97.08665795
51.51114511,-0.049485908,11/06/2018,Morning Rush,55.16775935
51.51130455,-0.026380112,09/06/2018,Afternoon Rush,128.2563565
51.51130455,-0.026380112,09/06/2018,Early Morning,103.9055631
51.51130455,-0.026380112,09/06/2018,Evening,139.2093925
51.51130455,-0.026380112,09/06/2018,Midday,107.1665065
51.51130455,-0.026380112,09/06/2018,Morning Rush,87.23032299
51.51130455,-0.026380112,10/06/2018,Afternoon Rush,123.4367678
51.51130455,-0.026380112,10/06/2018,Early Morning,37.46647596
51.51130455,-0.026380112,10/06/2018,Evening,105.8324442
51.51130455,-0.026380112,10/06/2018,Midday,122.5995165
51.51130455,-0.026380112,10/06/2018,Morning Rush,17.1649596
51.51130455,-0.026380112,11/06/2018,Afternoon Rush,71.23035478
51.51130455,-0.026380112,11/06/2018,Early Morning,51.81265798
51.51130455,-0.026380112,11/06/2018,Evening,31.46983151
51.51130455,-0.026380112,11/06/2018,Midday,24.04226551
51.51130455,-0.026380112,11/06/2018,Morning Rush,29.05313603
51.51147277,-0.199273408,09/06/2018,Afternoon Rush,53.16174175
51.51147277,-0.199273408,09/06/2018,Early Morning,145.8603676
51.51147277,-0.199273408,09/06/2018,Evening,55.82498604
51.51147277,-0.199273408,09/06/2018,Midday,35.66192908
51.51147277,-0.199273408,09/06/2018,Morning Rush,74.76606797
51.51147277,-0.199273408,10/06/2018,Afternoon Rush,96.30329786
51.51147277,-0.199273408,10/06/2018,Early Morning,27.06593802
51.51147277,-0.199273408,10/06/2018,Evening,106.107353
51.51147277,-0.199273408,10/06/2018,Midday,103.3861287
51.51147277,-0.199273408,10/06/2018,Morning Rush,58.47552832
51.51147277,-0.199273408,11/06/2018,Afternoon Rush,75.54349201
51.51147277,-0.199273408,11/06/2018,Early Morning,96.58154679
51.51147277,-0.199273408,11/06/2018,Evening,119.2281075
51.51147277,-0.199273408,11/06/2018,Midday,3.628564088
51.51147277,-0.199273408,11/06/2018,Morning Rush,59.92960225
51.51152412,-0.409730812,09/06/2018,Afternoon Rush,74.92121802
51.51152412,-0.409730812,09/06/2018,Early Morning,156.5901152
51.51152412,-0.409730812,09/06/2018,Evening,78.9472298
51.51152412,-0.409730812,09/06/2018,Midday,51.81873286
51.51152412,-0.409730812,09/06/2018,Morning Rush,142.2880947
51.51152412,-0.409730812,10/06/2018,Afternoon Rush,132.8635378
51.51152412,-0.409730812,10/06/2018,Early Morning,85.90828624
51.51152412,-0.409730812,10/06/2018,Evening,77.24733664
51.51152412,-0.409730812,10/06/2018,Midday,132.4732863
51.51152412,-0.409730812,10/06/2018,Morning Rush,92.8887848
51.51152412,-0.409730812,11/06/2018,Afternoon Rush,50.26851391
51.51152412,-0.409730812,11/06/2018,Early Morning,28.3665089
51.51152412,-0.409730812,11/06/2018,Evening,82.41834069
51.51152412,-0.409730812,11/06/2018,Midday,20.44334639
51.51152412,-0.409730812,11/06/2018,Morning Rush,62.25706275
51.51207873,0.0352062,09/06/2018,Afternoon Rush,21.00245008
51.51207873,0.0352062,09/06/2018,Early Morning,143.8953451
51.51207873,0.0352062,09/06/2018,Evening,101.6085462
51.51207873,0.0352062,09/06/2018,Midday,111.8894213
51.51207873,0.0352062,09/06/2018,Morning Rush,70.36107175
51.51207873,0.0352062,10/06/2018,Afternoon Rush,75.57619651
51.51207873,0.0352062,10/06/2018,Early Morning,96.09225526
51.51207873,0.0352062,10/06/2018,Evening,66.44820884
51.51207873,0.0352062,10/06/2018,Midday,155.522386
51.51207873,0.0352062,10/06/2018,Morning Rush,39.51693422
51.51207873,0.0352062,11/06/2018,Afternoon Rush,58.33513128
51.51207873,0.0352062,11/06/2018,Early Morning,79.23075566
51.51207873,0.0352062,11/06/2018,Evening,21.50364643
51.51207873,0.0352062,11/06/2018,Midday,57.6098533
51.51207873,0.0352062,11/06/2018,Morning Rush,11.97461226
51.51232984,-0.433141271,09/06/2018,Afternoon Rush,133.0319068
51.51232984,-0.433141271,09/06/2018,Early Morning,96.83477226
51.51232984,-0.433141271,09/06/2018,Evening,87.28082969
51.51232984,-0.433141271,09/06/2018,Midday,31.49976063
51.51232984,-0.433141271,09/06/2018,Morning Rush,66.013932
51.51232984,-0.433141271,10/06/2018,Afternoon Rush,71.19385038
51.51232984,-0.433141271,10/06/2018,Early Morning,99.07335972
51.51232984,-0.433141271,10/06/2018,Evening,66.11324505
51.51232984,-0.433141271,10/06/2018,Midday,45.04801824
51.51232984,-0.433141271,10/06/2018,Morning Rush,18.07849299
51.51232984,-0.433141271,11/06/2018,Afternoon Rush,25.70863591
51.51232984,-0.433141271,11/06/2018,Early Morning,90.44084387
51.51232984,-0.433141271,11/06/2018,Evening,106.2319092
51.51232984,-0.433141271,11/06/2018,Midday,23.65294445
51.51232984,-0.433141271,11/06/2018,Morning Rush,24.73071787
51.51234757,-0.143577627,09/06/2018,Afternoon Rush,77.18885596
51.51234757,-0.143577627,09/06/2018,Early Morning,62.94347294
51.51234757,-0.143577627,09/06/2018,Evening,145.3540856
51.51234757,-0.143577627,09/06/2018,Midday,56.02925655
51.51234757,-0.143577627,09/06/2018,Morning Rush,72.41726603
51.51234757,-0.143577627,10/06/2018,Afternoon Rush,56.7021466
51.51234757,-0.143577627,10/06/2018,Early Morning,73.99819326
51.51234757,-0.143577627,10/06/2018,Evening,67.6063912
51.51234757,-0.143577627,10/06/2018,Midday,46.95040503
51.51234757,-0.143577627,10/06/2018,Morning Rush,37.33322835
51.51234757,-0.143577627,11/06/2018,Afternoon Rush,45.38312184
51.51234757,-0.143577627,11/06/2018,Early Morning,66.89527075
51.51234757,-0.143577627,11/06/2018,Evening,47.75100479
51.51234757,-0.143577627,11/06/2018,Midday,6.170885017
51.51234757,-0.143577627,11/06/2018,Morning Rush,96.27479892
51.51247252,0.016780283,09/06/2018,Afternoon Rush,101.7552253
51.51247252,0.016780283,09/06/2018,Early Morning,143.9164447
51.51247252,0.016780283,09/06/2018,Evening,105.6239498
51.51247252,0.016780283,09/06/2018,Midday,43.05115276
51.51247252,0.016780283,09/06/2018,Morning Rush,67.70607644
51.51247252,0.016780283,10/06/2018,Afternoon Rush,143.2730775
51.51247252,0.016780283,10/06/2018,Early Morning,109.1411585
51.51247252,0.016780283,10/06/2018,Evening,24.22975223
51.51247252,0.016780283,10/06/2018,Midday,130.080689
51.51247252,0.016780283,10/06/2018,Morning Rush,41.62786856
51.51247252,0.016780283,11/06/2018,Afternoon Rush,73.1263812
51.51247252,0.016780283,11/06/2018,Early Morning,57.0018665
51.51247252,0.016780283,11/06/2018,Evening,52.12593696
51.51247252,0.016780283,11/06/2018,Midday,24.43702352
51.51247252,0.016780283,11/06/2018,Morning Rush,45.94718624
51.51318284,-0.185408301,09/06/2018,Afternoon Rush,146.0101781
51.51318284,-0.185408301,09/06/2018,Early Morning,126.3413752
51.51318284,-0.185408301,09/06/2018,Evening,123.3936468
51.51318284,-0.185408301,09/06/2018,Midday,23.29503909
51.51318284,-0.185408301,09/06/2018,Morning Rush,143.2438398
51.51318284,-0.185408301,10/06/2018,Afternoon Rush,105.7832132
51.51318284,-0.185408301,10/06/2018,Early Morning,87.0031273
51.51318284,-0.185408301,10/06/2018,Evening,96.90608983
51.51318284,-0.185408301,10/06/2018,Midday,107.7462731
51.51318284,-0.185408301,10/06/2018,Morning Rush,50.27881601
51.51318284,-0.185408301,11/06/2018,Afternoon Rush,43.79067883
51.51318284,-0.185408301,11/06/2018,Early Morning,45.56898357
51.51318284,-0.185408301,11/06/2018,Evening,98.662387
51.51318284,-0.185408301,11/06/2018,Midday,76.26574939
51.51318284,-0.185408301,11/06/2018,Morning Rush,33.29767388
51.51441381,-0.09243805,09/06/2018,Afternoon Rush,52.17335141
51.51441381,-0.09243805,09/06/2018,Early Morning,138.0379437
51.51441381,-0.09243805,09/06/2018,Evening,75.28600678
51.51441381,-0.09243805,09/06/2018,Midday,84.78327764
51.51441381,-0.09243805,09/06/2018,Morning Rush,138.9547758
51.51441381,-0.09243805,10/06/2018,Afternoon Rush,164.3895615
51.51441381,-0.09243805,10/06/2018,Early Morning,36.52595653
51.51441381,-0.09243805,10/06/2018,Evening,102.966132
51.51441381,-0.09243805,10/06/2018,Midday,85.31503571
51.51441381,-0.09243805,10/06/2018,Morning Rush,98.57487369
51.51441381,-0.09243805,11/06/2018,Afternoon Rush,107.1208416
51.51441381,-0.09243805,11/06/2018,Early Morning,93.27928403
51.51441381,-0.09243805,11/06/2018,Evening,86.88218942
51.51441381,-0.09243805,11/06/2018,Midday,91.88851191
51.51441381,-0.09243805,11/06/2018,Morning Rush,80.29567398
51.51490516,-0.270728607,09/06/2018,Afternoon Rush,117.5956811
51.51490516,-0.270728607,09/06/2018,Early Morning,144.0817496
51.51490516,-0.270728607,09/06/2018,Evening,88.04515775
51.51490516,-0.270728607,09/06/2018,Midday,68.58681927
51.51490516,-0.270728607,09/06/2018,Morning Rush,117.7312461
51.51490516,-0.270728607,10/06/2018,Afternoon Rush,138.0452328
51.51490516,-0.270728607,10/06/2018,Early Morning,42.93632536
51.51490516,-0.270728607,10/06/2018,Evening,21.19429557
51.51490516,-0.270728607,10/06/2018,Midday,87.64905063
51.51490516,-0.270728607,10/06/2018,Morning Rush,9.929924958
51.51490516,-0.270728607,11/06/2018,Afternoon Rush,23.09404007
51.51490516,-0.270728607,11/06/2018,Early Morning,22.629403
51.51490516,-0.270728607,11/06/2018,Evening,33.78401053
51.51490516,-0.270728607,11/06/2018,Midday,41.76718774
51.51490516,-0.270728607,11/06/2018,Morning Rush,73.81721152
51.51535975,-0.010196604,09/06/2018,Afternoon Rush,93.59900641
51.51535975,-0.010196604,09/06/2018,Early Morning,153.0870286
51.51535975,-0.010196604,09/06/2018,Evening,85.93399361
51.51535975,-0.010196604,09/06/2018,Midday,25.83260541
51.51535975,-0.010196604,09/06/2018,Morning Rush,58.36750165
51.51535975,-0.010196604,10/06/2018,Afternoon Rush,155.0249297
51.51535975,-0.010196604,10/06/2018,Early Morning,99.67284785
51.51535975,-0.010196604,10/06/2018,Evening,41.6359917
51.51535975,-0.010196604,10/06/2018,Midday,110.734535
51.51535975,-0.010196604,10/06/2018,Morning Rush,13.92025353
51.51535975,-0.010196604,11/06/2018,Afternoon Rush,51.76034875
51.51535975,-0.010196604,11/06/2018,Early Morning,23.61537434
51.51535975,-0.010196604,11/06/2018,Evening,100.7383972
51.51535975,-0.010196604,11/06/2018,Midday,4.388316834
51.51535975,-0.010196604,11/06/2018,Morning Rush,7.791861484
51.51549798,-0.062221253,09/06/2018,Afternoon Rush,104.6799777
51.51549798,-0.062221253,09/06/2018,Early Morning,81.81158892
51.51549798,-0.062221253,09/06/2018,Evening,157.9254254
51.51549798,-0.062221253,09/06/2018,Midday,37.05530371
51.51549798,-0.062221253,09/06/2018,Morning Rush,119.1164433
51.51549798,-0.062221253,10/06/2018,Afternoon Rush,105.7648972
51.51549798,-0.062221253,10/06/2018,Early Morning,54.15131843
51.51549798,-0.062221253,10/06/2018,Evening,43.46809479
51.51549798,-0.062221253,10/06/2018,Midday,103.2353408
51.51549798,-0.062221253,10/06/2018,Morning Rush,84.03518365
51.51549798,-0.062221253,11/06/2018,Afternoon Rush,96.66810993
51.51549798,-0.062221253,11/06/2018,Early Morning,84.82748343
51.51549798,-0.062221253,11/06/2018,Evening,40.48395709
51.51549798,-0.062221253,11/06/2018,Midday,66.91717176
51.51549798,-0.062221253,11/06/2018,Morning Rush,85.22584836
51.51551821,0.072355809,09/06/2018,Afternoon Rush,16.06001365
51.51551821,0.072355809,09/06/2018,Early Morning,92.49817957
51.51551821,0.072355809,09/06/2018,Evening,168.4797786
51.51551821,0.072355809,09/06/2018,Midday,19.55581122
51.51551821,0.072355809,09/06/2018,Morning Rush,99.55927544
51.51551821,0.072355809,10/06/2018,Afternoon Rush,78.27853083
51.51551821,0.072355809,10/06/2018,Early Morning,87.02976713
51.51551821,0.072355809,10/06/2018,Evening,39.97064345
51.51551821,0.072355809,10/06/2018,Midday,127.5736563
51.51551821,0.072355809,10/06/2018,Morning Rush,10.29504564
51.51551821,0.072355809,11/06/2018,Afternoon Rush,93.43585151
51.51551821,0.072355809,11/06/2018,Early Morning,87.45962474
51.51551821,0.072355809,11/06/2018,Evening,57.55207334
51.51551821,0.072355809,11/06/2018,Midday,24.72949474
51.51551821,0.072355809,11/06/2018,Morning Rush,86.61215708
51.51582935,-0.217424853,09/06/2018,Afternoon Rush,95.73349762
51.51582935,-0.217424853,09/06/2018,Early Morning,81.8013817
51.51582935,-0.217424853,09/06/2018,Evening,131.3034672
51.51582935,-0.217424853,09/06/2018,Midday,89.48961129
51.51582935,-0.217424853,09/06/2018,Morning Rush,138.294235
51.51582935,-0.217424853,10/06/2018,Afternoon Rush,90.88349324
51.51582935,-0.217424853,10/06/2018,Early Morning,24.9233584
51.51582935,-0.217424853,10/06/2018,Evening,29.73036392
51.51582935,-0.217424853,10/06/2018,Midday,67.28963602
51.51582935,-0.217424853,10/06/2018,Morning Rush,41.80164646
51.51582935,-0.217424853,11/06/2018,Afternoon Rush,21.00010124
51.51582935,-0.217424853,11/06/2018,Early Morning,37.96765074
51.51582935,-0.217424853,11/06/2018,Evening,51.3178252
51.51582935,-0.217424853,11/06/2018,Midday,7.095071357
51.51582935,-0.217424853,11/06/2018,Morning Rush,54.98314866
51.51586239,-0.361599739,09/06/2018,Afternoon Rush,55.9383606
51.51586239,-0.361599739,09/06/2018,Early Morning,140.5237234
51.51586239,-0.361599739,09/06/2018,Evening,95.66075949
51.51586239,-0.361599739,09/06/2018,Midday,90.38297229
51.51586239,-0.361599739,09/06/2018,Morning Rush,131.1299631
51.51586239,-0.361599739,10/06/2018,Afternoon Rush,104.2013193
51.51586239,-0.361599739,10/06/2018,Early Morning,92.96562577
51.51586239,-0.361599739,10/06/2018,Evening,46.40496054
51.51586239,-0.361599739,10/06/2018,Midday,116.1640122
51.51586239,-0.361599739,10/06/2018,Morning Rush,98.57773134
51.51586239,-0.361599739,11/06/2018,Afternoon Rush,42.13161904
51.51586239,-0.361599739,11/06/2018,Early Morning,20.69143995
51.51586239,-0.361599739,11/06/2018,Evening,47.35889702
51.51586239,-0.361599739,11/06/2018,Midday,89.07155563
51.51586239,-0.361599739,11/06/2018,Morning Rush,45.08322221
51.5159976,-0.466114659,09/06/2018,Afternoon Rush,145.7975154
51.5159976,-0.466114659,09/06/2018,Early Morning,101.8503613
51.5159976,-0.466114659,09/06/2018,Evening,85.58505149
51.5159976,-0.466114659,09/06/2018,Midday,98.34737512
51.5159976,-0.466114659,09/06/2018,Morning Rush,92.29826091
51.5159976,-0.466114659,10/06/2018,Afternoon Rush,119.6882891
51.5159976,-0.466114659,10/06/2018,Early Morning,33.1771379
51.5159976,-0.466114659,10/06/2018,Evening,85.2361878
51.5159976,-0.466114659,10/06/2018,Midday,81.67947785
51.5159976,-0.466114659,10/06/2018,Morning Rush,92.72234663
51.5159976,-0.466114659,11/06/2018,Afternoon Rush,34.64987056
