date,lat,lon,time
10/06/2018,51.5509646,-0.2528761,Midday
11/06/2018,51.4486718,-0.1726312,Midday
09/06/2018,51.4278289,-0.1758177,Afternoon Rush
10/06/2018,51.5127939,-0.1288519,Midday
11/06/2018,51.517477,-0.1957965,Midday
09/06/2018,51.5739509,-0.2217732,Afternoon Rush
10/06/2018,51.5267769,-0.1324905,Evening
11/06/2018,51.3008417,-0.1449422,Afternoon Rush
09/06/2018,51.6268192,-0.1372073,Evening
10/06/2018,51.540588,-0.0782867,Morning Rush
11/06/2018,51.6805385,-0.0469702,Midday
09/06/2018,51.4658393,0.0090338,Midday
10/06/2018,51.5307911,-0.0786154,Midday
11/06/2018,51.427186,-0.1896447,Midday
09/06/2018,51.496991,-0.1025916,Morning Rush
10/06/2018,51.4914566,-0.1110403,Evening
11/06/2018,51.4347375,-0.0352035,Midday
09/06/2018,51.4012077,-0.2559806,Midday
10/06/2018,51.548094,0.0159721,Midday
11/06/2018,51.4559087,-0.184418,Midday
09/06/2018,51.45702,-0.21881,Midday
10/06/2018,51.5144538,-0.1008095,Evening
11/06/2018,51.5366976,-0.0617492,Midday
09/06/2018,51.5282162,0.1059758,Evening
10/06/2018,51.5540843,-0.1371757,Midday
11/06/2018,51.5083719,-0.2773165,Midday
09/06/2018,51.5483272,-0.0652541,Evening
10/06/2018,51.4745762,-0.1322778,Midday
11/06/2018,51.496991,-0.1025916,Evening
09/06/2018,51.4844081,-0.0845691,Early Morning
10/06/2018,51.5830128,-0.019886,Early Morning
11/06/2018,51.6078011,-0.3984093,Midday
09/06/2018,51.5844176,-0.358428,Evening
10/06/2018,51.4752475,-0.038952,Evening
11/06/2018,51.637908,-0.3551691,Afternoon Rush
09/06/2018,51.5611836,-0.1971136,Midday
10/06/2018,51.6477826,-0.0416978,Midday
11/06/2018,51.455521,-0.2430848,Midday
09/06/2018,51.49177,0.12345,Morning Rush
10/06/2018,51.538948,-0.1385211,Midday
11/06/2018,51.5054564,-0.0753565,Evening
09/06/2018,51.562427,-0.364625,Midday
10/06/2018,51.6304448,-0.0926259,Midday
11/06/2018,51.579994,-0.337852,Midday
09/06/2018,51.6672119,-0.2823302,Morning Rush
10/06/2018,51.5383837,-0.2991295,Midday
11/06/2018,51.4697374,-0.3583245,Midday
09/06/2018,51.4844393,-0.1246751,Midday
10/06/2018,51.4579512,-0.0131307,Midday
11/06/2018,51.5120397,0.0651043,Midday
09/06/2018,51.5799319,-0.0154035,Afternoon Rush
10/06/2018,51.4267396,-0.169365,Evening
11/06/2018,51.5270291,-0.1949567,Midday
09/06/2018,51.5264736,-0.4604926,Midday
10/06/2018,51.6251502,-0.152936,Midday
11/06/2018,51.4780345,0.1364733,Midday
09/06/2018,51.5613977,-0.2557734,Evening
10/06/2018,51.526243,-0.0665823,Midday
11/06/2018,51.5496957,-0.0709942,Evening
09/06/2018,51.5495317,-0.036453,Midday
10/06/2018,51.5038855,-0.2206328,Midday
11/06/2018,51.496991,-0.1025916,Midday
09/06/2018,51.5752892,-0.0082055,Early Morning
10/06/2018,51.5604313,-0.2357729,Midday
11/06/2018,51.5083356,-0.154349,Afternoon Rush
09/06/2018,51.5267769,-0.1324905,Afternoon Rush
10/06/2018,51.4968087,0.005467,Midday
11/06/2018,51.5246777,-0.0808492,Midday
09/06/2018,51.5904557,-0.1034463,Midday
10/06/2018,51.5178866,-0.0898442,Midday
11/06/2018,51.5904557,-0.1034463,Afternoon Rush
09/06/2018,51.5904557,-0.1034463,Afternoon Rush
10/06/2018,51.4474695,-0.0183032,Midday
11/06/2018,51.4752475,-0.038952,Morning Rush
09/06/2018,51.4754048,-0.098688,Midday
10/06/2018,51.3942372,-0.2094405,Morning Rush
11/06/2018,51.5586671,-0.1786566,Morning Rush
09/06/2018,51.4616056,-0.1736544,Afternoon Rush
10/06/2018,51.5112079,-0.1193447,Morning Rush
11/06/2018,51.5605525,-0.0739315,Afternoon Rush
09/06/2018,51.4747037,-0.1104452,Midday
10/06/2018,51.496991,-0.1025916,Afternoon Rush
11/06/2018,51.4569487,0.1462873,Midday
09/06/2018,51.4673746,0.1338169,Midday
10/06/2018,51.5031196,-0.3070994,Evening
11/06/2018,51.5334636,-0.1286428,Afternoon Rush
09/06/2018,51.5101602,-0.287387,Afternoon Rush
10/06/2018,51.4851766,-0.1743563,Afternoon Rush
11/06/2018,51.4493611,-0.074535,Midday
09/06/2018,51.5923196,-0.3275492,Morning Rush
10/06/2018,51.4474445,-0.1194092,Morning Rush
11/06/2018,51.5092588,-0.1965628,Evening
09/06/2018,51.4745762,-0.1322778,Morning Rush
10/06/2018,51.4752475,-0.038952,Midday
11/06/2018,51.538265,0.014525,Midday
09/06/2018,51.4228425,-0.0768351,Midday
10/06/2018,51.4671379,-0.0907817,Afternoon Rush
11/06/2018,51.4844081,-0.0845691,Midday
09/06/2018,51.5555608,-0.0613785,Midday
10/06/2018,51.44442,0.03194,Morning Rush
11/06/2018,51.5775519,-0.1486134,Morning Rush
09/06/2018,51.5904557,-0.1034463,Afternoon Rush
10/06/2018,51.5176242,-0.2101804,Afternoon Rush
11/06/2018,51.4318781,-0.0605204,Midday
09/06/2018,51.4989446,0.060858,Early Morning
10/06/2018,51.4405003,-0.1516194,Midday
11/06/2018,51.4633562,-0.1685463,Afternoon Rush
09/06/2018,51.6519798,-0.0811328,Midday
10/06/2018,51.5482632,-0.0440909,Midday
11/06/2018,51.5613559,0.2258542,Early Morning
09/06/2018,51.548837,-0.0843138,Morning Rush
10/06/2018,51.5612551,-0.1368691,Midday
11/06/2018,51.5131221,-0.1406151,Afternoon Rush
09/06/2018,51.511537,-0.1763168,Morning Rush
10/06/2018,51.5737134,-0.2355628,Evening
11/06/2018,51.547037,-0.0511173,Evening
09/06/2018,51.5613559,0.2258542,Early Morning
10/06/2018,51.5132108,-0.1972198,Midday
11/06/2018,51.5394371,0.0810875,Midday
09/06/2018,51.6179867,-0.2253319,Midday
10/06/2018,51.61593,-0.0285,Midday
11/06/2018,51.5904557,-0.1034463,Evening
09/06/2018,51.5217101,0.0123519,Midday
10/06/2018,51.5287766,0.03377,Midday
11/06/2018,51.5149226,-0.1448236,Midday
09/06/2018,51.3723632,-0.098523,Evening
10/06/2018,51.488155,0.031169,Evening
11/06/2018,51.5268217,-0.0772905,Afternoon Rush
09/06/2018,51.495076,-0.099071,Midday
10/06/2018,51.5757636,-0.2041651,Morning Rush
11/06/2018,51.4384839,-0.2474378,Afternoon Rush
09/06/2018,51.4228425,-0.0768351,Morning Rush
10/06/2018,51.3963785,-0.106261,Midday
11/06/2018,51.5101602,-0.287387,Midday
09/06/2018,51.5227912,-0.1712236,Midday
10/06/2018,51.5706881,-0.024361,Afternoon Rush
11/06/2018,51.4932962,-0.224069,Morning Rush
09/06/2018,51.5475268,0.0355317,Afternoon Rush
10/06/2018,51.5869087,-0.215652,Midday
11/06/2018,51.538948,-0.1385211,Morning Rush
09/06/2018,51.3963785,-0.106261,Midday
10/06/2018,51.472791,-0.203374,Evening
11/06/2018,51.5459123,-0.2516676,Midday
09/06/2018,51.5385923,0.0333744,Morning Rush
10/06/2018,51.5811044,-0.0861466,Midday
11/06/2018,51.4683735,-0.366141,Midday
09/06/2018,51.5313953,-0.1140985,Evening
10/06/2018,51.6161559,-0.1727219,Midday
11/06/2018,51.6076035,0.0202373,Midday
09/06/2018,51.469529,-0.2666406,Evening
10/06/2018,51.496991,-0.1025916,Midday
11/06/2018,51.4780368,-0.0837153,Midday
09/06/2018,51.3550607,-0.2713607,Midday
10/06/2018,51.4267396,-0.169365,Afternoon Rush
11/06/2018,51.5099695,-0.1349712,Early Morning
09/06/2018,51.5189796,-0.16859,Evening
10/06/2018,51.6544624,-0.2015928,Morning Rush
11/06/2018,51.462046,0.1106432,Midday
09/06/2018,51.5443146,-0.2113465,Midday
10/06/2018,51.5611836,-0.1971136,Early Morning
11/06/2018,51.5371821,-0.1395841,Evening
09/06/2018,51.3390996,-0.008573,Evening
10/06/2018,51.5215705,-0.3130579,Morning Rush
11/06/2018,51.5462086,-0.0624274,Afternoon Rush
09/06/2018,51.5092588,-0.1965628,Afternoon Rush
10/06/2018,51.4690001,-0.2390109,Morning Rush
11/06/2018,51.43511,-0.01779055,Morning Rush
09/06/2018,51.4732898,-0.0435757,Morning Rush
10/06/2018,51.4652098,-0.0131213,Morning Rush
11/06/2018,51.5034724,-0.1045635,Evening
09/06/2018,51.5672276,-0.0791421,Morning Rush
10/06/2018,51.5189796,-0.16859,Midday
11/06/2018,51.5189796,-0.16859,Midday
09/06/2018,51.5112079,-0.1193447,Evening
10/06/2018,51.5492629,0.1021538,Midday
11/06/2018,51.535453,-0.2438445,Afternoon Rush
09/06/2018,51.5904557,-0.1034463,Evening
10/06/2018,51.5123373,-0.2249677,Morning Rush
11/06/2018,51.5705582,-0.0960841,Evening
09/06/2018,51.5487022,-0.1526484,Midday
10/06/2018,51.5287766,0.03377,Midday
11/06/2018,51.5504444,0.0347153,Evening
09/06/2018,51.4844081,-0.0845691,Midday
10/06/2018,51.474191,-0.069137,Midday
11/06/2018,51.5113413,-0.0112808,Midday
09/06/2018,51.4267396,-0.169365,Midday
10/06/2018,51.5299692,-0.1386917,Evening
11/06/2018,51.5460055,-0.1486374,Afternoon Rush
09/06/2018,51.5154291,-0.1188796,Midday
10/06/2018,51.52,-0.17,Early Morning
11/06/2018,51.5904557,-0.1034463,Afternoon Rush
09/06/2018,51.4722042,-0.1127279,Midday
10/06/2018,51.42453,-0.163372,Midday
11/06/2018,51.5475268,0.0355317,Midday
09/06/2018,51.4704175,-0.2440004,Midday
10/06/2018,51.6522994,-0.0807119,Midday
11/06/2018,51.55804,0.10838904,Evening
09/06/2018,51.5743335,0.1825884,Morning Rush
10/06/2018,51.507309,-0.128012,Evening
11/06/2018,51.4614044,-0.0130866,Afternoon Rush
09/06/2018,51.496991,-0.1025916,Afternoon Rush
10/06/2018,51.4200179,-0.1762188,Afternoon Rush
11/06/2018,51.496991,-0.1025916,Afternoon Rush
09/06/2018,51.5475268,0.0355317,Midday
10/06/2018,51.588497,0.0808084,Midday
11/06/2018,51.4420483,-0.154071,Morning Rush
09/06/2018,51.41638,-0.18140377,Morning Rush
10/06/2018,51.5227488,-0.1064032,Midday
11/06/2018,51.6854571,-0.0248346,Midday
09/06/2018,51.5942369,-0.4092921,Midday
10/06/2018,51.496991,-0.1025916,Midday
11/06/2018,51.4552882,-0.1146994,Morning Rush
09/06/2018,51.4474695,-0.0183032,Evening
10/06/2018,51.4450791,-0.0071475,Afternoon Rush
11/06/2018,51.5348575,0.0514763,Midday
09/06/2018,51.496991,-0.1025916,Morning Rush
10/06/2018,51.3637792,-0.0985817,Evening
11/06/2018,51.58,-0.04,Afternoon Rush
09/06/2018,51.464744,-0.13816,Midday
10/06/2018,51.5356885,-0.4258344,Midday
11/06/2018,51.470448,-0.4913038,Midday
09/06/2018,51.5092588,-0.1965628,Afternoon Rush
10/06/2018,51.4851766,-0.1743563,Afternoon Rush
11/06/2018,51.5706881,-0.024361,Midday
09/06/2018,51.5149226,-0.1448236,Midday
10/06/2018,51.6469426,-0.1910451,Midday
11/06/2018,51.520694,0.008235,Morning Rush
09/06/2018,51.5904557,-0.1034463,Midday
10/06/2018,51.5838724,0.1639421,Midday
11/06/2018,51.4232141,-0.1222895,Midday
09/06/2018,51.5287766,0.03377,Afternoon Rush
10/06/2018,51.5904557,-0.1034463,Midday
11/06/2018,51.5525771,0.093778,Midday
09/06/2018,51.4355029,-0.4712865,Midday
10/06/2018,51.6241963,-0.11866,Evening
11/06/2018,51.5887985,-0.2530567,Midday
09/06/2018,51.5083479,-0.1517039,Midday
10/06/2018,51.5537082,-0.2611621,Midday
11/06/2018,51.407057,0.006757,Early Morning
09/06/2018,51.444055,-0.020264,Evening
10/06/2018,51.5564213,0.0652347,Midday
11/06/2018,51.5385923,0.0333744,Midday
09/06/2018,51.5446123,0.008403,Afternoon Rush
10/06/2018,51.5120397,0.0651043,Midday
11/06/2018,51.3803117,-0.1844186,Midday
09/06/2018,51.5149226,-0.1448236,Early Morning
10/06/2018,51.5607695,-0.2063081,Evening
11/06/2018,51.451735,0.075542,Early Morning
09/06/2018,51.5904557,-0.1034463,Afternoon Rush
10/06/2018,51.5137859,-0.130116,Afternoon Rush
11/06/2018,51.5176464,-0.434223,Evening
09/06/2018,51.5255297,-0.0881803,Afternoon Rush
10/06/2018,51.538265,0.014525,Morning Rush
11/06/2018,51.5191722,0.0042886,Morning Rush
09/06/2018,51.5191722,0.0042886,Morning Rush
10/06/2018,51.5287766,0.03377,Evening
11/06/2018,51.4409636,-0.1869488,Midday
09/06/2018,51.5251622,-0.16412,Midday
10/06/2018,51.3910944,-0.0234051,Midday
11/06/2018,51.5101602,-0.287387,Midday
09/06/2018,51.487769,-0.2037122,Evening
10/06/2018,51.4124075,-0.2093686,Midday
11/06/2018,51.486112,-0.108178,Early Morning
09/06/2018,51.4434263,-0.0152678,Evening
10/06/2018,51.5184777,-0.0304789,Midday
11/06/2018,51.4689598,0.1099092,Midday
09/06/2018,51.5260286,-0.2050146,Midday
10/06/2018,51.5260286,-0.2050146,Afternoon Rush
11/06/2018,51.4039545,0.0202265,Evening
09/06/2018,51.5564134,-0.146276,Midday
10/06/2018,51.5454571,-0.141545,Morning Rush
11/06/2018,51.5412238,0.0103836,Evening
09/06/2018,51.3963785,-0.106261,Evening
10/06/2018,51.4608942,0.0514139,Morning Rush
11/06/2018,51.481395,-0.2180887,Midday
09/06/2018,51.6040396,-0.348609,Midday
10/06/2018,51.464744,-0.13816,Morning Rush
11/06/2018,51.4697374,-0.3583245,Morning Rush
09/06/2018,51.5686949,-0.1188106,Midday
10/06/2018,51.491772,-0.2533096,Morning Rush
11/06/2018,51.4792413,-0.0941685,Midday
09/06/2018,51.4603233,-0.0603926,Afternoon Rush
10/06/2018,51.543971,0.1662577,Morning Rush
11/06/2018,51.5260286,-0.2050146,Afternoon Rush
09/06/2018,51.5333992,-0.1404929,Afternoon Rush
10/06/2018,51.40996,-0.08693,Midday
11/06/2018,51.513238,-0.3041448,Early Morning
09/06/2018,51.5741294,0.1973919,Morning Rush
10/06/2018,51.4704175,-0.2440004,Afternoon Rush
11/06/2018,51.4722042,-0.1127279,Morning Rush
09/06/2018,51.5024427,-0.110216,Afternoon Rush
10/06/2018,51.4704175,-0.2440004,Morning Rush
11/06/2018,51.5535068,-0.24372,Midday
09/06/2018,51.579128,-0.3186405,Afternoon Rush
10/06/2018,51.4653416,-0.0311541,Midday
11/06/2018,51.5267769,-0.1324905,Afternoon Rush
09/06/2018,51.522692,-0.3315901,Evening
10/06/2018,51.5538891,-0.0748139,Evening
11/06/2018,51.4801638,-0.1962955,Evening
09/06/2018,51.4697374,-0.3583245,Midday
10/06/2018,51.4104822,-0.2988428,Midday
11/06/2018,51.3679891,-0.3064352,Afternoon Rush
09/06/2018,51.4745762,-0.1322778,Evening
10/06/2018,51.496991,-0.1025916,Midday
11/06/2018,51.4278223,-0.102288,Afternoon Rush
09/06/2018,51.464007,-0.3014498,Morning Rush
10/06/2018,51.4671379,-0.0907817,Midday
11/06/2018,51.6043121,-0.1469601,Midday
09/06/2018,51.5828117,-0.0182881,Midday
10/06/2018,51.6241963,-0.11866,Midday
11/06/2018,51.5202997,-0.1339967,Evening
09/06/2018,51.5836824,-0.16024,Morning Rush
10/06/2018,51.583896,-0.1467726,Afternoon Rush
11/06/2018,51.5370923,-0.1833775,Early Morning
09/06/2018,51.4031245,-0.1040731,Midday
10/06/2018,51.391001,-0.105823,Midday
11/06/2018,51.5418925,-0.0552366,Midday
09/06/2018,51.5705582,-0.0960841,Midday
10/06/2018,51.5703382,0.1794394,Afternoon Rush
11/06/2018,51.53396,-0.4120274,Afternoon Rush
09/06/2018,51.4971983,-0.1589768,Midday
10/06/2018,51.4017136,-0.3044526,Afternoon Rush
11/06/2018,51.5417266,0.0505651,Midday
09/06/2018,51.4133848,-0.2131321,Midday
10/06/2018,51.495076,-0.099071,Midday
11/06/2018,51.3706652,-0.2078867,Midday
09/06/2018,51.5417416,0.0392191,Midday
10/06/2018,51.5706881,-0.024361,Morning Rush
11/06/2018,51.455521,-0.2430848,Afternoon Rush
09/06/2018,51.4763596,0.0154459,Midday
10/06/2018,51.5552586,-0.2501015,Afternoon Rush
11/06/2018,51.444055,-0.020264,Midday
09/06/2018,51.5918,-0.28347,Afternoon Rush
10/06/2018,51.40996,-0.08693,Midday
11/06/2018,51.566256,-0.073629,Morning Rush
09/06/2018,51.4719288,-0.0804188,Midday
10/06/2018,51.3729684,-0.304822,Midday
11/06/2018,51.4255978,-0.1308087,Midday
09/06/2018,51.503853,-0.321554,Midday
10/06/2018,51.4409636,-0.1869488,Midday
11/06/2018,51.5287766,0.03377,Afternoon Rush
09/06/2018,51.5287766,0.03377,Midday
10/06/2018,51.481315,-0.066608,Midday
11/06/2018,51.5113413,-0.0112808,Afternoon Rush
09/06/2018,51.5149226,-0.1448236,Midday
10/06/2018,51.6027371,-0.2700049,Evening
11/06/2018,51.240652,-0.1665433,Morning Rush
09/06/2018,51.5101602,-0.287387,Morning Rush
10/06/2018,51.4548193,0.0774897,Midday
11/06/2018,51.4851766,-0.1743563,Afternoon Rush
09/06/2018,51.4944424,-0.2165579,Evening
10/06/2018,51.4803029,-0.4496499,Early Morning
11/06/2018,51.5621415,-0.1170687,Midday
09/06/2018,51.4927684,-0.1570174,Evening
10/06/2018,51.4533088,-0.1205905,Evening
11/06/2018,51.347835,-0.1509512,Midday
09/06/2018,51.3585579,-0.1541188,Afternoon Rush
10/06/2018,51.3655594,-0.1934505,Midday
11/06/2018,51.4409636,-0.1869488,Afternoon Rush
09/06/2018,51.6059791,-0.2643364,Morning Rush
10/06/2018,51.5864407,-0.3070083,Morning Rush
11/06/2018,51.4704175,-0.2440004,Midday
09/06/2018,51.4895572,0.1184857,Evening
10/06/2018,51.5034724,-0.1045635,Midday
11/06/2018,51.4086385,-0.0595237,Midday
09/06/2018,51.4514286,0.0329256,Evening
10/06/2018,51.5101602,-0.287387,Midday
11/06/2018,51.5137859,-0.130116,Midday
09/06/2018,51.647615,-0.35842,Midday
10/06/2018,51.5164907,-0.0940443,Evening
11/06/2018,51.5687285,0.181261,Morning Rush
09/06/2018,51.5696323,-0.3900897,Midday
10/06/2018,51.5176242,-0.2101804,Afternoon Rush
11/06/2018,51.3942736,-0.3018218,Midday
09/06/2018,51.4191859,-0.2001305,Evening
10/06/2018,51.4780368,-0.0837153,Midday
11/06/2018,51.6178247,0.0005881,Morning Rush
09/06/2018,51.5112079,-0.1193447,Afternoon Rush
10/06/2018,51.5123373,-0.2249677,Afternoon Rush
11/06/2018,51.487769,-0.2037122,Afternoon Rush
09/06/2018,51.471743,-0.0795328,Morning Rush
10/06/2018,51.5135987,-0.3924769,Afternoon Rush
11/06/2018,51.505414,-0.4540274,Afternoon Rush
09/06/2018,51.5904557,-0.1034463,Midday
10/06/2018,51.6061468,-0.0884635,Midday
11/06/2018,51.4808599,-0.4231366,Midday
09/06/2018,51.5990866,-0.1333376,Midday
10/06/2018,51.4738891,-0.0684374,Midday
11/06/2018,51.4526,-0.249049,Morning Rush
09/06/2018,51.6544624,-0.2015928,Morning Rush
10/06/2018,51.5910991,-0.2460556,Midday
11/06/2018,51.4591226,0.1277055,Morning Rush
09/06/2018,51.4288243,-0.089791,Midday
10/06/2018,51.5278965,-0.015745,Morning Rush
11/06/2018,51.5131893,-0.3169206,Evening
09/06/2018,51.3747918,0.1025454,Midday
10/06/2018,51.496991,-0.1025916,Midday
11/06/2018,51.5101602,-0.287387,Midday
09/06/2018,51.4743569,-0.022454,Afternoon Rush
10/06/2018,51.4517864,0.0754258,Evening
11/06/2018,51.5101602,-0.287387,Morning Rush
09/06/2018,51.4769571,-0.2096899,Midday
10/06/2018,51.4668659,-0.1428117,Afternoon Rush
11/06/2018,51.5594957,0.2870856,Midday
09/06/2018,51.4070311,-0.1638985,Midday
10/06/2018,51.5383371,0.006971,Morning Rush
11/06/2018,51.4512375,-0.3827014,Morning Rush
09/06/2018,51.4774418,-0.1690305,Midday
10/06/2018,51.4763596,0.0154459,Early Morning
11/06/2018,51.556756,-0.2152576,Early Morning
09/06/2018,51.444055,-0.020264,Midday
10/06/2018,51.496991,-0.1025916,Midday
11/06/2018,51.5256384,-0.2921816,Afternoon Rush
09/06/2018,51.4745909,0.0240901,Morning Rush
10/06/2018,51.5353887,-0.0891613,Midday
11/06/2018,51.509133,-0.130189,Midday
09/06/2018,51.4697374,-0.3583245,Afternoon Rush
10/06/2018,51.4585658,0.0012296,Morning Rush
11/06/2018,51.3916595,-0.1880682,Midday
09/06/2018,51.6303057,0.0353188,Afternoon Rush
10/06/2018,51.5904557,-0.1034463,Midday
11/06/2018,51.503748,-0.239133,Midday
09/06/2018,51.4590204,-0.1795822,Morning Rush
10/06/2018,51.5189796,-0.16859,Evening
11/06/2018,51.3740813,-0.0135445,Afternoon Rush
09/06/2018,51.5611836,-0.1971136,Morning Rush
10/06/2018,51.5478561,-0.1605106,Midday
11/06/2018,51.4904471,-0.2772377,Midday
09/06/2018,51.3275721,-0.0981892,Midday
10/06/2018,51.575736,-0.3484538,Midday
11/06/2018,51.5139933,-0.4733917,Midday
09/06/2018,51.5101602,-0.287387,Morning Rush
10/06/2018,51.5434163,-0.1174761,Midday
11/06/2018,51.4682221,-0.1187937,Midday
09/06/2018,51.5052595,-0.0869379,Midday
10/06/2018,51.5052595,-0.0869379,Midday
11/06/2018,51.4737871,-0.0674146,Morning Rush
09/06/2018,51.5052595,-0.0869379,Afternoon Rush
10/06/2018,51.4538908,-0.069784,Afternoon Rush
11/06/2018,51.495076,-0.099071,Midday
09/06/2018,51.3797645,-0.2016084,Midday
10/06/2018,51.6196675,-0.1463267,Midday
11/06/2018,51.5037939,-0.0981732,Afternoon Rush
09/06/2018,51.4507618,0.0561553,Midday
10/06/2018,51.5310992,-0.0677986,Midday
11/06/2018,51.585346,-0.2838311,Midday
09/06/2018,51.4423354,-0.3876966,Evening
10/06/2018,51.5258278,-0.1040182,Morning Rush
11/06/2018,51.4255978,-0.1308087,Midday
09/06/2018,51.475889,-0.14958,Early Morning
10/06/2018,51.574097,0.080387,Midday
11/06/2018,51.50722,-0.1275,Midday
09/06/2018,51.55912,0.06971,Midday
10/06/2018,51.5149226,-0.1448236,Midday
11/06/2018,51.5645,-0.2626701,Midday
09/06/2018,51.5305607,0.034984,Early Morning
10/06/2018,51.5202997,-0.1339967,Afternoon Rush
11/06/2018,51.6268192,-0.1372073,Midday
09/06/2018,51.4277453,-0.1046164,Midday
10/06/2018,51.547265,0.120221,Midday
11/06/2018,51.5287766,0.03377,Midday
09/06/2018,51.5945442,-0.284354,Afternoon Rush
10/06/2018,51.510994,-0.08723846,Evening
11/06/2018,51.4471381,-0.212723,Midday
09/06/2018,51.557419,-0.335671,Morning Rush
10/06/2018,51.557419,-0.335671,Morning Rush
11/06/2018,51.486633,0.0037051,Midday
09/06/2018,51.481395,-0.2180887,Morning Rush
10/06/2018,51.4745762,-0.1322778,Morning Rush
11/06/2018,51.444557,-0.0244874,Midday
09/06/2018,51.50575,-0.22786213,Midday
10/06/2018,51.353608,-0.18955,Afternoon Rush
11/06/2018,51.4214031,-0.2274998,Early Morning
09/06/2018,51.5189796,-0.16859,Midday
10/06/2018,51.5260286,-0.2050146,Evening
11/06/2018,51.5287766,0.03377,Midday
09/06/2018,51.453341,0.13822,Midday
10/06/2018,51.5133156,-0.116637,Morning Rush
11/06/2018,51.58879,-0.0634168,Midday
09/06/2018,51.4493611,-0.074535,Morning Rush
10/06/2018,51.6054191,-0.1222659,Midday
11/06/2018,51.5892163,-0.1581504,Midday
09/06/2018,51.402869,-0.166709,Morning Rush
10/06/2018,51.496991,-0.1025916,Midday
11/06/2018,51.5699815,0.1294342,Midday
09/06/2018,51.4629268,-0.2265511,Evening
10/06/2018,51.5828117,-0.0182881,Midday
11/06/2018,51.4616972,-0.1887703,Afternoon Rush
09/06/2018,51.511537,-0.1763168,Midday
10/06/2018,51.5004515,-0.0784682,Evening
11/06/2018,51.631068,-0.151271,Midday
09/06/2018,51.3028845,-0.1184085,Afternoon Rush
10/06/2018,51.5904557,-0.1034463,Morning Rush
11/06/2018,51.5291522,-0.0951597,Afternoon Rush
09/06/2018,51.4070056,-0.2289961,Evening
10/06/2018,51.3692974,-0.1993344,Morning Rush
11/06/2018,51.5159575,-0.2640633,Morning Rush
09/06/2018,51.5570443,-0.1184111,Afternoon Rush
10/06/2018,51.496991,-0.1025916,Morning Rush
11/06/2018,51.4473951,-0.0416563,Midday
09/06/2018,51.558234,0.0761023,Midday
10/06/2018,51.5487022,-0.1526484,Evening
11/06/2018,51.3596681,-0.1911606,Afternoon Rush
09/06/2018,51.5275902,-0.0231065,Evening
10/06/2018,51.4711635,-0.1774239,Midday
11/06/2018,51.5757636,-0.2041651,Midday
09/06/2018,51.3826098,0.107389,Midday
10/06/2018,51.4880166,0.0696251,Evening
11/06/2018,51.5299692,-0.1386917,Morning Rush
09/06/2018,51.5101602,-0.287387,Afternoon Rush
10/06/2018,51.4359448,0.0680883,Evening
11/06/2018,51.5960038,-0.0720561,Midday
09/06/2018,51.4704175,-0.2440004,Midday
10/06/2018,51.5067896,-0.0072478,Evening
11/06/2018,51.5224147,-0.2716343,Afternoon Rush
09/06/2018,51.5395187,-0.1024406,Afternoon Rush
10/06/2018,51.4949409,-0.1846011,Midday
11/06/2018,51.4855634,-0.0703596,Midday
09/06/2018,51.5287766,0.03377,Midday
10/06/2018,51.5418206,0.0505307,Morning Rush
11/06/2018,51.495076,-0.099071,Midday
09/06/2018,51.4618534,-0.2055491,Midday
10/06/2018,51.529251,-0.0202285,Afternoon Rush
11/06/2018,51.5285405,-0.018845,Early Morning
09/06/2018,51.4333389,-0.2190016,Midday
10/06/2018,51.6632415,-0.0271221,Evening
11/06/2018,51.5483272,-0.0652541,Midday
09/06/2018,51.551623,-0.0657178,Midday
10/06/2018,51.5681778,-0.1309232,Midday
11/06/2018,51.5176242,-0.2101804,Midday
09/06/2018,51.4255978,-0.1308087,Evening
10/06/2018,51.5418206,0.0505307,Midday
11/06/2018,51.5229669,0.0356252,Evening
09/06/2018,51.5468068,-0.1141164,Evening
10/06/2018,51.5828117,-0.0182881,Midday
11/06/2018,51.5752892,-0.0082055,Midday
09/06/2018,51.39324,-0.08648,Evening
10/06/2018,51.4873907,0.0269115,Midday
11/06/2018,51.4900017,0.0689383,Morning Rush
09/06/2018,51.4792413,-0.0941685,Afternoon Rush
10/06/2018,51.5149226,-0.1448236,Midday
11/06/2018,51.5904557,-0.1034463,Midday
09/06/2018,51.5409107,-0.1967427,Midday
10/06/2018,51.5146167,-0.0758582,Midday
11/06/2018,51.4086385,-0.0595237,Morning Rush
09/06/2018,51.5276501,-0.3389393,Afternoon Rush
10/06/2018,51.597107,-0.140129,Afternoon Rush
11/06/2018,51.4176576,-0.2044489,Evening
09/06/2018,51.455535,0.0222661,Midday
10/06/2018,51.496991,-0.1025916,Afternoon Rush
11/06/2018,51.4578312,-0.1921166,Midday
09/06/2018,51.4484455,-0.1992768,Early Morning
10/06/2018,51.5131221,-0.1406151,Afternoon Rush
11/06/2018,51.5827209,-0.023316,Afternoon Rush
09/06/2018,51.5827209,-0.023316,Afternoon Rush
10/06/2018,51.582645,-0.019422,Morning Rush
11/06/2018,51.5612551,-0.1368691,Evening
09/06/2018,51.5632697,-0.3677128,Midday
10/06/2018,51.5800787,0.1793839,Midday
11/06/2018,51.4445854,-0.0233787,Midday
09/06/2018,51.4070311,-0.1638985,Midday
10/06/2018,51.419982,-0.362728,Midday
11/06/2018,51.5759524,-0.2223992,Afternoon Rush
